id,hpo,sider,name,description,created_at,updated_at,related_to,gene_phenotype_relationships_count,disease_phenotype_relationships_count
1455,HP:0010781,,Skin dimple,Skin dimples are cutaneous indentations that are the result of tethering of the skin to underlying structures (bone) causing an indentation.,2020-12-24 16:26:59,2021-01-19 17:01:42,skin,80,3
1456,HP:0011221,,Vertical forehead creases,,2020-12-24 16:26:59,2020-12-24 16:26:59,,2,1
1457,HP:0000437,,Depressed nasal tip,,2020-12-24 16:26:59,2020-12-24 16:26:59,,23,3
1458,HP:0001402,,Hepatocellular carcinoma,,2020-12-24 16:26:59,2020-12-24 16:26:59,,61,4
1459,HP:0005586,,Hyperpigmentation in sun-exposed areas,,2020-12-24 16:26:59,2021-01-19 17:14:12,skin,7,2
1460,HP:0001806,,Onycholysis,,2020-12-24 16:26:59,2020-12-24 16:26:59,,14,11
1461,HP:0012532,,Chronic pain,,2020-12-24 16:27:00,2020-12-24 16:27:00,,5,2
1462,HP:0004386,,Gastrointestinal inflammation,,2020-12-24 16:27:00,2020-12-24 16:27:00,,99,1
1463,HP:0032676,,Chronic cutaneous wound,"A cutaneous wound that has failed to proceed through the orderly and timely process to produce an atomic and functional integrity, or proceeded through the repair process without establishing a sustained anatomic and functional result.",2020-12-24 16:27:00,2021-01-19 17:13:36,skin,2,2
1464,HP:0000716,,Depressivity,,2020-12-24 16:27:00,2020-12-24 16:27:00,,337,12
1465,HP:0031446,,Erosion of oral mucosa,,2020-12-24 16:27:00,2020-12-24 16:27:00,,5,1
1466,HP:0001891,,Iron deficiency anemia,,2020-12-24 16:27:00,2020-12-24 16:27:00,,22,4
1467,HP:0031903,,Abnormal circulating selenium concentration,,2020-12-24 16:27:00,2020-12-24 16:27:00,,2,2
1468,HP:0012390,,Anal fissure,,2020-12-24 16:27:00,2020-12-24 16:27:00,,5,2
1469,HP:0010296,,Ankyloglossia,,2020-12-24 16:27:00,2020-12-24 16:27:00,,14,3
1470,HP:0012056,,Cutaneous melanoma,The presence of a melanoma of the skin.,2020-12-24 16:27:00,2021-01-19 16:55:40,skin,15,3
1471,HP:0011936,,Decreased plasma total carnitine,,2020-12-24 16:27:00,2020-12-24 16:27:00,,4,1
1472,HP:0031831,,Decreased serum zinc,,2020-12-24 16:27:00,2020-12-24 16:27:00,,4,2
1473,HP:0001644,,Dilated cardiomyopathy,,2020-12-24 16:27:00,2020-12-24 16:27:00,,159,12
1474,HP:0000099,,Glomerulonephritis,,2020-12-24 16:27:00,2020-12-24 16:27:00,,33,2
1475,HP:0000794,,IgA deposition in the glomerulus,,2020-12-24 16:27:00,2020-12-24 16:27:00,,4,1
1476,HP:0100492,,Joint contractures involving the joints of the feet,,2020-12-24 16:27:00,2020-12-24 16:27:00,,24,1
1477,HP:0100512,,Low levels of vitamin D,,2020-12-24 16:27:00,2020-12-24 16:27:00,,19,3
1478,HP:0004395,,Malnutrition,,2020-12-24 16:27:00,2020-12-24 16:27:00,,32,2
1479,HP:0001917,,Renal amyloidosis,,2020-12-24 16:27:00,2020-12-24 16:27:00,,6,3
1480,HP:0002839,,Urinary bladder sphincter dysfunction,,2020-12-24 16:27:00,2020-12-24 16:27:00,,29,2
1481,HP:0031464,,Genital blistering,"The presence of one or more bullae on the skin of the genital region, defined as fluid-filled blisters more than 5 mm in diameter with thin walls.",2020-12-24 16:27:00,2021-01-19 17:06:50,skin,2,1
1482,HP:0000559,,Corneal scarring,,2020-12-24 16:27:01,2020-12-24 16:27:01,,15,4
1483,HP:0005203,,Spontaneous esophageal perforation,,2020-12-24 16:27:01,2020-12-24 16:27:01,,2,1
1484,HP:0011509,,Macular hyperpigmentation,,2020-12-24 16:27:01,2020-12-24 16:27:01,,3,1
1485,HP:0007988,,Macular hypopigmentation,,2020-12-24 16:27:01,2020-12-24 16:27:01,,2,1
1486,HP:0001304,,Torsion dystonia,,2020-12-24 16:27:01,2020-12-24 16:27:01,,8,1
1487,HP:0200102,,Sparse or absent eyelashes,,2020-12-24 16:27:01,2020-12-24 16:27:01,,80,8
1488,HP:0011224,,Ablepharon,,2020-12-24 16:27:01,2020-12-24 16:27:01,,2,1
1489,HP:0000413,,Atresia of the external auditory canal,,2020-12-24 16:27:01,2020-12-24 16:27:01,,47,5
1490,HP:0000049,,Shawl scrotum,,2020-12-24 16:27:01,2020-12-24 16:27:01,,19,2
1491,HP:0000055,,Abnormality of female external genitalia,,2020-12-24 16:27:01,2020-12-24 16:27:01,,144,3
1492,HP:0000032,,Abnormality of male external genitalia,,2020-12-24 16:27:01,2020-12-24 16:27:01,,1024,1
1493,HP:0000233,,Thin vermilion border,,2020-12-24 16:27:01,2020-12-24 16:27:01,,334,6
1494,HP:0001045,,Vitiligo,,2020-12-24 16:27:02,2021-01-19 17:14:07,skin,32,2
1495,HP:0002804,,Arthrogryposis multiplex congenita,,2020-12-24 16:27:02,2020-12-24 16:27:02,,115,7
1496,HP:0001522,,Death in infancy,,2020-12-24 16:27:02,2020-12-24 16:27:02,,159,8
1497,HP:0001789,,Hydrops fetalis,,2020-12-24 16:27:02,2020-12-24 16:27:02,,93,5
1498,HP:0003826,,Stillbirth,,2020-12-24 16:27:02,2020-12-24 16:27:02,,25,2
1499,HP:0001989,,Fetal akinesia sequence,,2020-12-24 16:27:02,2020-12-24 16:27:02,,29,1
1500,HP:0002304,,Akinesia,,2020-12-24 16:27:02,2020-12-24 16:27:02,,31,1
1501,HP:0000741,,Apathy,,2020-12-24 16:27:02,2020-12-24 16:27:02,,72,2
1502,HP:0001541,,Ascites,,2020-12-24 16:27:02,2020-12-24 16:27:02,,82,9
1503,HP:0003656,,Decreased beta-glucocerebrosidase level,,2020-12-24 16:27:02,2020-12-24 16:27:02,,1,1
1504,HP:0004325,,Decreased body weight,,2020-12-24 16:27:02,2020-12-24 16:27:02,,1299,2
1505,HP:0001558,,Decreased fetal movement,,2020-12-24 16:27:02,2020-12-24 16:27:02,,191,3
1506,HP:0002375,,Hypokinesia,,2020-12-24 16:27:02,2020-12-24 16:27:02,,43,1
1507,HP:0002179,,Opisthotonus,,2020-12-24 16:27:03,2020-12-24 16:27:03,,39,3
1508,HP:0001561,,Polyhydramnios,,2020-12-24 16:27:03,2020-12-24 16:27:03,,221,8
1509,HP:0001622,,Premature birth,,2020-12-24 16:27:03,2020-12-24 16:27:03,,141,10
1510,HP:0002344,,Progressive neurologic deterioration,,2020-12-24 16:27:03,2020-12-24 16:27:03,,47,4
1511,HP:0005257,,Thoracic hypoplasia,,2020-12-24 16:27:03,2020-12-24 16:27:03,,133,1
1512,HP:0001812,,Hyperconvex fingernails,,2020-12-24 16:27:03,2020-12-24 16:27:03,,11,4
1513,HP:0001804,,Hypoplastic fingernail,,2020-12-24 16:27:03,2020-12-24 16:27:03,,47,8
1514,HP:0010547,,Muscle flaccidity,,2020-12-24 16:27:03,2020-12-24 16:27:03,,14,5
1515,HP:0012246,,Oculomotor nerve palsy,,2020-12-24 16:27:03,2020-12-24 16:27:03,,26,1
1516,HP:0000602,,Ophthalmoplegia,,2020-12-24 16:27:03,2020-12-24 16:27:03,,270,2
1517,HP:0003473,,Fatigable weakness,,2020-12-24 16:27:03,2020-12-24 16:27:03,,109,1
1518,HP:0009025,,Increased connective tissue,,2020-12-24 16:27:03,2020-12-24 16:27:03,,27,2
1519,HP:0003560,,Muscular dystrophy,,2020-12-24 16:27:03,2020-12-24 16:27:03,,78,3
1520,HP:0002643,,Neonatal respiratory distress,,2020-12-24 16:27:03,2020-12-24 16:27:03,,107,2
1521,HP:0011859,,Punctate keratitis,,2020-12-24 16:27:03,2020-12-24 16:27:03,,3,1
1522,HP:0002037,,Inflammation of the large intestine,,2020-12-24 16:27:04,2020-12-24 16:27:04,,60,5
1523,HP:0004050,,Absent hand,,2020-12-24 16:27:04,2020-12-24 16:27:04,,18,2
1524,HP:0010760,,Absent toe,,2020-12-24 16:27:04,2020-12-24 16:27:04,,90,1
1525,HP:0001641,,Abnormal pulmonary valve morphology,,2020-12-24 16:27:04,2020-12-24 16:27:04,,56,3
1526,HP:0004935,,Pulmonary artery atresia,,2020-12-24 16:27:04,2020-12-24 16:27:04,,21,1
1527,HP:0001883,,Talipes,,2020-12-24 16:27:04,2020-12-24 16:27:04,,358,6
1528,HP:0001817,,Absent fingernail,,2020-12-24 16:27:04,2020-12-24 16:27:04,,35,4
1529,HP:0010624,,Aplastic/hypoplastic toenail,,2020-12-24 16:27:04,2020-12-24 16:27:04,,90,3
1530,HP:0002612,,Congenital hepatic fibrosis,,2020-12-24 16:27:04,2020-12-24 16:27:04,,45,3
1531,HP:0002084,,Encephalocele,,2020-12-24 16:27:04,2020-12-24 16:27:04,,109,3
1532,HP:0007589,,Aplasia cutis congenita on trunk or limbs,A developmental defect resulting in the congenital absence of skin on the trunk or the limbs.,2020-12-24 16:27:05,2021-01-19 16:59:26,skin,1,1
1533,HP:0007590,,Aplasia cutis congenita over posterior parietal area,,2020-12-24 16:27:05,2021-01-19 16:59:34,skin,1,1
1534,HP:0004383,,Hypoplastic left heart,,2020-12-24 16:27:05,2020-12-24 16:27:05,,33,1
1535,HP:0030011,,Imperforate hymen,,2020-12-24 16:27:05,2020-12-24 16:27:05,,3,1
1536,HP:0004415,,Pulmonary artery stenosis,,2020-12-24 16:27:05,2020-12-24 16:27:05,,59,4
1537,HP:0001762,,Talipes equinovarus,,2020-12-24 16:27:05,2020-12-24 16:27:05,,293,14
1538,HP:0007522,,Increased number of skin folds,,2020-12-24 16:27:05,2021-01-19 17:07:48,skin,3,1
1539,HP:0003011,,Abnormality of the musculature,,2020-12-24 16:27:05,2020-12-24 16:27:05,,2533,10
1540,HP:0006855,,Cerebellar vermis atrophy,,2020-12-24 16:27:05,2020-12-24 16:27:05,,34,1
1541,HP:0006768,,Localized neuroblastoma,,2020-12-24 16:27:05,2020-12-24 16:27:05,,2,1
1542,HP:0012368,,Flat face,,2020-12-24 16:27:06,2020-12-24 16:27:06,,89,9
1543,HP:0031009,,Ainhum,,2020-12-24 16:27:06,2020-12-24 16:27:06,,0,2
1544,HP:0005487,,Prominent metopic ridge,,2020-12-24 16:27:06,2020-12-24 16:27:06,,46,1
1545,HP:0010978,,Abnormality of immune system physiology,,2020-12-24 16:27:06,2020-12-24 16:27:06,,1347,3
1546,HP:0002583,,Colitis,,2020-12-24 16:27:07,2020-12-24 16:27:07,,46,2
1547,HP:0100633,,Esophagitis,,2020-12-24 16:27:07,2020-12-24 16:27:07,,26,4
1548,HP:0004378,,Abnormality of the anus,,2020-12-24 16:27:07,2020-12-24 16:27:07,,195,3
1549,HP:0000772,,Abnormality of the ribs,,2020-12-24 16:27:07,2020-12-24 16:27:07,,274,6
1550,HP:0001602,,Laryngeal stenosis,,2020-12-24 16:27:07,2020-12-24 16:27:07,,13,2
1551,HP:0100517,,Neoplasm of the urethra,,2020-12-24 16:27:07,2020-12-24 16:27:07,,1,1
1552,HP:0010044,,Short 4th metacarpal,,2020-12-24 16:27:07,2020-12-24 16:27:07,,15,4
1553,HP:0000262,,Turricephaly,,2020-12-24 16:27:07,2020-12-24 16:27:07,,37,4
1554,HP:0031045,,Acral blistering,Bullae (defined as fluid-filled blisters more than 5 mm in diameter with thin walls) of the skin with an acral distribution (affecting peripheral regions such as hands and feet),2020-12-24 16:27:07,2021-01-19 17:06:56,skin,4,1
1555,HP:0007488,,Diffuse skin atrophy,,2020-12-24 16:27:07,2021-01-19 16:59:15,skin,3,2
1556,HP:0430007,,Symblepharon,,2020-12-24 16:27:07,2020-12-24 16:27:07,,2,1
1557,HP:0007561,,Telangiectases in sun-exposed and nonexposed skin,,2020-12-24 16:27:07,2021-01-19 17:05:24,skin,1,1
1558,HP:0001166,,Arachnodactyly,,2020-12-24 16:27:08,2020-12-24 16:27:08,,105,12
1559,HP:0007545,,Congenital palmoplantar keratosis,,2020-12-24 16:27:08,2021-01-19 17:08:05,skin,1,1
1560,HP:0001805,,Onychogryposis,,2020-12-24 16:27:08,2020-12-24 16:27:08,,23,10
1561,HP:0009771,,Osteolytic defects of the phalanges of the hand,,2020-12-24 16:27:08,2020-12-24 16:27:08,,17,4
1562,HP:0005406,,Recurrent bacterial skin infections,"Increased susceptibility to bacterial infections of the skin, as manifested by recurrent episodes of infectious dermatitis.",2020-12-24 16:27:08,2021-01-19 16:53:36,skin,24,4
1563,HP:0000166,,Severe periodontitis,,2020-12-24 16:27:08,2020-12-24 16:27:08,,4,2
1564,HP:0006224,,Tapering pointed ends of distal finger phalanges,,2020-12-24 16:27:08,2020-12-24 16:27:08,,1,1
1565,HP:0200151,,Cutaneous mastocytosis,Multifocal dense infiltrates of mast cells in cutaneous tissue.,2020-12-24 16:27:08,2021-01-19 16:54:26,skin,1,1
1566,HP:0010230,,Cone-shaped epiphyses of the phalanges of the hand,,2020-12-24 16:27:08,2020-12-24 16:27:08,,27,1
1567,HP:0002002,,Deep philtrum,,2020-12-24 16:27:08,2020-12-24 16:27:08,,52,5
1568,HP:0005039,,Multiple long-bone exostoses,,2020-12-24 16:27:08,2020-12-24 16:27:08,,2,1
1569,HP:0009118,,Aplasia/Hypoplasia of the mandible,,2020-12-24 16:27:08,2020-12-24 16:27:08,,701,1
1570,HP:0005743,,Avascular necrosis of the capital femoral epiphysis,,2020-12-24 16:27:08,2020-12-24 16:27:08,,21,8
1571,HP:0002857,,Genu valgum,,2020-12-24 16:27:08,2020-12-24 16:27:08,,123,10
1572,HP:0000577,,Exotropia,,2020-12-24 16:27:09,2020-12-24 16:27:09,,62,4
1573,HP:0030010,,Hydrometrocolpos,,2020-12-24 16:27:09,2020-12-24 16:27:09,,4,1
1574,HP:0001530,,Mild postnatal growth retardation,,2020-12-24 16:27:09,2020-12-24 16:27:09,,9,3
1575,HP:0002788,,Recurrent upper respiratory tract infections,,2020-12-24 16:27:09,2020-12-24 16:27:09,,124,3
1576,HP:0007595,,Redundant skin in infancy,,2020-12-24 16:27:09,2021-01-19 17:07:37,skin,0,1
1577,HP:0000896,,Rib exostoses,,2020-12-24 16:27:09,2020-12-24 16:27:09,,2,2
1578,HP:0000918,,Scapular exostoses,,2020-12-24 16:27:09,2020-12-24 16:27:09,,2,1
1579,HP:0003691,,Scapular winging,,2020-12-24 16:27:09,2020-12-24 16:27:09,,74,6
1580,HP:0007750,,Hypoplasia of the fovea,,2020-12-24 16:27:09,2020-12-24 16:27:09,,26,4
1581,HP:0001732,,Abnormality of the pancreas,,2020-12-24 16:27:09,2020-12-24 16:27:09,,269,3
1582,HP:0009906,,Aplasia/Hypoplasia of the earlobes,,2020-12-24 16:27:09,2020-12-24 16:27:09,,42,2
1583,HP:0002676,,Cloverleaf skull,,2020-12-24 16:27:09,2020-12-24 16:27:09,,8,1
1584,HP:0007469,,Palmoplantar cutis gyrata,Cutis gyrata of palms and soles.,2020-12-24 16:27:10,2021-01-19 17:08:28,skin,2,2
1585,HP:0004450,,Preauricular skin furrow,,2020-12-24 16:27:10,2020-12-24 16:27:10,,1,1
1586,HP:0000048,,Bifid scrotum,,2020-12-24 16:27:10,2020-12-24 16:27:10,,36,2
1587,HP:0003246,,Prominent scrotal raphe,,2020-12-24 16:27:10,2020-12-24 16:27:10,,1,1
1588,HP:0001545,,Anteriorly placed anus,,2020-12-24 16:27:10,2020-12-24 16:27:10,,51,6
1589,HP:0000391,,Thickened helices,,2020-12-24 16:27:10,2020-12-24 16:27:10,,39,4
1590,HP:0000452,,Choanal stenosis,,2020-12-24 16:27:10,2020-12-24 16:27:10,,20,3
1591,HP:0001377,,Limited elbow extension,,2020-12-24 16:27:10,2020-12-24 16:27:10,,35,5
1592,HP:0007517,,Palmoplantar cutis laxa,"Loose, wrinkled skin of hands and feet.",2020-12-24 16:27:10,2021-01-19 17:03:09,skin,6,5
1593,HP:0007384,,Aberrant melanosome maturation,,2020-12-24 16:27:10,2021-01-19 17:14:04,skin,1,1
1594,HP:0008807,,Acetabular dysplasia,,2020-12-24 16:27:10,2020-12-24 16:27:10,,15,1
1595,HP:0001107,,Ocular albinism,,2020-12-24 16:27:11,2020-12-24 16:27:11,,19,4
1596,HP:0002718,,Recurrent bacterial infections,,2020-12-24 16:27:11,2020-12-24 16:27:11,,172,5
1597,HP:0007663,,Reduced visual acuity,,2020-12-24 16:27:11,2020-12-24 16:27:11,,465,7
1598,HP:0011123,,Inflammatory abnormality of the skin,"The presence of inflammation of the skin. That is, an abnormality of the skin resulting from the local accumulation of fluid, plasma proteins, and leukocytes.",2020-12-24 16:27:11,2021-01-19 16:52:19,skin,367,3
1599,HP:0031285,,Abnormal perifollicular morphology,Any structural anomaly in the areas surrounding the hair follicles.,2020-12-24 16:27:11,2021-01-19 16:56:18,skin,6,1
1600,HP:0025249,,Comedo,"A clogged cutaneous sebaceous follicle, which is a cutaneous gland that secretes sebum (usually into a hair follicle).",2020-12-24 16:27:11,2021-01-19 16:58:22,skin,4,2
1601,HP:0045075,,Sparse eyebrow,,2020-12-24 16:27:11,2020-12-24 16:27:11,,107,6
1602,HP:0009938,,Sunken cheeks,,2020-12-24 16:27:11,2020-12-24 16:27:11,,4,1
1603,HP:0001773,,Short foot,,2020-12-24 16:27:11,2020-12-24 16:27:11,,129,7
1604,HP:0200055,,Small hand,,2020-12-24 16:27:11,2020-12-24 16:27:11,,107,10
1605,HP:0000016,,Urinary retention,,2020-12-24 16:27:12,2020-12-24 16:27:12,,21,4
1606,HP:0011849,,Abnormal bone ossification,,2020-12-24 16:27:12,2020-12-24 16:27:12,,610,1
1607,HP:0003042,,Elbow dislocation,,2020-12-24 16:27:12,2020-12-24 16:27:12,,81,3
1608,HP:0002983,,Micromelia,,2020-12-24 16:27:12,2020-12-24 16:27:12,,101,9
1609,HP:0100866,,Short iliac bones,,2020-12-24 16:27:12,2020-12-24 16:27:12,,5,1
1610,HP:0002651,,Spondyloepimetaphyseal dysplasia,,2020-12-24 16:27:12,2020-12-24 16:27:12,,16,1
1611,HP:0001671,,Abnormal cardiac septum morphology,,2020-12-24 16:27:12,2020-12-24 16:27:12,,571,5
1612,HP:0009702,,Carpal synostosis,,2020-12-24 16:27:12,2020-12-24 16:27:12,,34,2
1613,HP:0001083,,Ectopia lentis,,2020-12-24 16:27:12,2020-12-24 16:27:12,,38,3
1614,HP:0008818,,Large iliac wings,,2020-12-24 16:27:13,2020-12-24 16:27:13,,5,2
1615,HP:0000878,,11 pairs of ribs,,2020-12-24 16:27:13,2020-12-24 16:27:13,,27,2
1616,HP:0004233,,Advanced ossification of carpal bones,,2020-12-24 16:27:13,2020-12-24 16:27:13,,7,1
1617,HP:0009836,,Broad distal phalanx of finger,,2020-12-24 16:27:13,2020-12-24 16:27:13,,22,1
1618,HP:0002673,,Coxa valga,,2020-12-24 16:27:13,2020-12-24 16:27:13,,83,9
1619,HP:0000887,,Cupped ribs,,2020-12-24 16:27:13,2020-12-24 16:27:13,,22,1
1620,HP:0008828,,Delayed proximal femoral epiphyseal ossification,,2020-12-24 16:27:13,2020-12-24 16:27:13,,4,1
1621,HP:0003083,,Dislocated radial head,,2020-12-24 16:27:13,2020-12-24 16:27:13,,37,2
1622,HP:0002656,,Epiphyseal dysplasia,,2020-12-24 16:27:13,2020-12-24 16:27:13,,25,1
1623,HP:0002869,,Flared iliac wings,,2020-12-24 16:27:13,2020-12-24 16:27:13,,20,1
1624,HP:0003015,,Flared metaphysis,,2020-12-24 16:27:13,2020-12-24 16:27:13,,39,2
1625,HP:0000904,,Flaring of rib cage,,2020-12-24 16:27:13,2020-12-24 16:27:13,,6,1
1626,HP:0030043,,Hip subluxation,,2020-12-24 16:27:13,2020-12-24 16:27:13,,13,1
1627,HP:0008824,,Hypoplastic iliac body,,2020-12-24 16:27:13,2020-12-24 16:27:13,,4,1
1628,HP:0003301,,Irregular vertebral endplates,,2020-12-24 16:27:13,2020-12-24 16:27:13,,29,2
1629,HP:0011341,,Long upper lip,,2020-12-24 16:27:13,2020-12-24 16:27:13,,6,3
1630,HP:0001840,,Metatarsus adductus,,2020-12-24 16:27:13,2020-12-24 16:27:13,,43,2
1631,HP:0000300,,Oval face,,2020-12-24 16:27:13,2020-12-24 16:27:13,,12,2
1632,HP:0003300,,Ovoid vertebral bodies,,2020-12-24 16:27:13,2020-12-24 16:27:13,,29,2
1633,HP:0010550,,Paraplegia,,2020-12-24 16:27:13,2020-12-24 16:27:13,,159,2
1634,HP:0002756,,Pathologic fracture,,2020-12-24 16:27:13,2020-12-24 16:27:13,,38,6
1635,HP:0002986,,Radial bowing,,2020-12-24 16:27:13,2020-12-24 16:27:13,,18,2
1636,HP:0003048,,Radial head subluxation,,2020-12-24 16:27:13,2020-12-24 16:27:13,,3,1
1637,HP:0100864,,Short femoral neck,,2020-12-24 16:27:13,2020-12-24 16:27:13,,35,1
1638,HP:0003026,,Short long bone,,2020-12-24 16:27:13,2020-12-24 16:27:13,,182,2
1639,HP:0003100,,Slender long bone,,2020-12-24 16:27:13,2020-12-24 16:27:13,,40,3
1640,HP:0001027,,"Soft, doughy skin","A skin texture that is unusually soft (and may feel silky), and has a malleable consistency resembling that of dough.",2020-12-24 16:27:14,2021-01-19 17:07:14,skin,11,4
1641,HP:0011991,,Abnormal neutrophil count,,2020-12-24 16:27:14,2020-12-24 16:27:14,,176,1
1642,HP:0002488,,Acute leukemia,,2020-12-24 16:27:14,2020-12-24 16:27:14,,100,3
1643,HP:0100724,,Hypercoagulability,,2020-12-24 16:27:14,2020-12-24 16:27:14,,17,1
1644,HP:0000980,,Pallor,Abnormally pale skin.,2020-12-24 16:27:14,2021-01-19 17:07:05,skin,138,2
1645,HP:0001974,,Leukocytosis,,2020-12-24 16:27:14,2020-12-24 16:27:14,,117,10
1646,HP:0005547,,Myeloproliferative disorder,,2020-12-24 16:27:14,2020-12-24 16:27:14,,15,2
1647,HP:0005561,,Abnormality of bone marrow cell morphology,,2020-12-24 16:27:14,2020-12-24 16:27:14,,171,4
1648,HP:0004810,,Congenital hypoplastic anemia,,2020-12-24 16:27:14,2020-12-24 16:27:14,,3,2
1649,HP:0004840,,Hypochromic microcytic anemia,,2020-12-24 16:27:14,2020-12-24 16:27:14,,14,1
1650,HP:0003025,,Metaphyseal irregularity,,2020-12-24 16:27:14,2020-12-24 16:27:14,,45,1
1651,HP:0002659,,Increased susceptibility to fractures,,2020-12-24 16:27:15,2020-12-24 16:27:15,,204,4
1652,HP:0002907,,Microscopic hematuria,,2020-12-24 16:27:15,2020-12-24 16:27:15,,14,2
1653,HP:0008155,,Mucopolysacchariduria,,2020-12-24 16:27:15,2020-12-24 16:27:15,,18,2
1654,HP:0001319,,Neonatal hypotonia,,2020-12-24 16:27:15,2020-12-24 16:27:15,,188,4
1655,HP:0007307,,Rapid neurologic deterioration,,2020-12-24 16:27:15,2020-12-24 16:27:15,,1,1
1656,HP:0010059,,Broad hallux phalanx,,2020-12-24 16:27:15,2020-12-24 16:27:15,,19,2
1657,HP:0002208,,Coarse hair,,2020-12-24 16:27:15,2020-12-24 16:27:15,,48,17
1658,HP:0002518,,Abnormality of the periventricular white matter,,2020-12-24 16:27:15,2020-12-24 16:27:15,,91,2
1659,HP:0001272,,Cerebellar atrophy,,2020-12-24 16:27:15,2020-12-24 16:27:15,,332,8
1660,HP:0002003,,Large forehead,,2020-12-24 16:27:16,2020-12-24 16:27:16,,19,2
1661,HP:0002395,,Lower limb hyperreflexia,,2020-12-24 16:27:16,2020-12-24 16:27:16,,60,2
1662,HP:0100539,,Periorbital edema,,2020-12-24 16:27:16,2020-12-24 16:27:16,,60,7
1663,HP:0011096,,Peripheral demyelination,,2020-12-24 16:27:16,2020-12-24 16:27:16,,53,1
1664,HP:0003119,,Abnormal circulating lipid concentration,,2020-12-24 16:27:16,2020-12-24 16:27:16,,224,3
1665,HP:0000541,,Retinal detachment,,2020-12-24 16:27:16,2020-12-24 16:27:16,,91,9
1666,HP:0007460,,Autoamputation of digits,,2020-12-24 16:27:16,2020-12-24 16:27:16,,11,2
1667,HP:0007465,,Honeycomb palmoplantar keratoderma,,2020-12-24 16:27:16,2021-01-19 17:12:20,skin,3,1
1668,HP:0002143,,Abnormality of the spinal cord,,2020-12-24 16:27:16,2020-12-24 16:27:16,,290,1
1669,HP:0100716,,Self-injurious behavior,,2020-12-24 16:27:17,2020-12-24 16:27:17,,155,3
1670,HP:0009760,,Antecubital pterygium,"Pterygium affecting the elbow. This is a cutaneous web that can lead to severe flexion contracture of the elbow joint. Antecubital pterygium can be unilateral, bilateral, symmetric, or asysmmetric.",2020-12-24 16:27:17,2021-01-19 17:10:22,skin,3,2
1671,HP:0005829,,Maldevelopment of radioulnar joint,,2020-12-24 16:27:17,2020-12-24 16:27:17,,0,1
1672,HP:0005739,,Posterior subluxation of radial head,,2020-12-24 16:27:17,2020-12-24 16:27:17,,0,1
1673,HP:0001063,,Acrocyanosis,,2020-12-24 16:27:17,2021-01-19 17:04:10,skin,19,7
1674,HP:0002360,,Sleep disturbance,,2020-12-24 16:27:17,2020-12-24 16:27:17,,471,5
1675,HP:0000762,,Decreased nerve conduction velocity,,2020-12-24 16:27:17,2020-12-24 16:27:17,,97,4
1676,HP:0002758,,Osteoarthritis,,2020-12-24 16:27:17,2020-12-24 16:27:17,,56,9
