id,disease_gene_id,reference_id,created_at,updated_at
13363,12047,26789,2021-04-27 21:41:33.167838,2021-04-27 21:41:33.167838
13364,12048,26790,2021-04-27 21:41:41.584778,2021-04-27 21:41:41.584778
13365,12049,26791,2021-04-27 21:41:48.796372,2021-04-27 21:41:48.796372
13366,12050,26792,2021-04-27 21:41:49.502967,2021-04-27 21:41:49.502967
13367,12051,11155,2021-04-27 21:41:51.755533,2021-04-27 21:41:51.755533
13368,12052,10663,2021-04-27 21:42:08.701778,2021-04-27 21:42:08.701778
13369,12053,23967,2021-04-27 21:42:09.564819,2021-04-27 21:42:09.564819
13370,12054,23969,2021-04-27 21:42:12.211522,2021-04-27 21:42:12.211522
13371,12055,18313,2021-04-27 21:42:12.815793,2021-04-27 21:42:12.815793
13372,12056,23972,2021-04-27 21:42:13.768326,2021-04-27 21:42:13.768326
13373,12057,15483,2021-04-27 21:42:15.598270,2021-04-27 21:42:15.598270
13374,12058,3162,2021-04-27 21:42:19.489601,2021-04-27 21:42:19.489601
13375,12059,3167,2021-04-27 21:42:26.813201,2021-04-27 21:42:26.813201
13376,12060,7157,2021-04-27 21:43:05.393096,2021-04-27 21:43:05.393096
13377,12061,23951,2021-04-27 21:43:06.857288,2021-04-27 21:43:06.857288
13378,471,26796,2021-04-27 21:43:08.312353,2021-04-27 21:43:08.312353
13379,471,20373,2021-04-27 21:43:08.448365,2021-04-27 21:43:08.448365
13380,471,26797,2021-04-27 21:43:08.629482,2021-04-27 21:43:08.629482
13381,471,132,2021-04-27 21:43:08.758484,2021-04-27 21:43:08.758484
13382,12062,20942,2021-04-27 21:43:09.656433,2021-04-27 21:43:09.656433
13383,12063,26798,2021-04-27 21:43:16.314499,2021-04-27 21:43:16.314499
13384,12064,21432,2021-04-27 21:43:25.275230,2021-04-27 21:43:25.275230
13385,12065,26799,2021-04-27 21:43:38.995281,2021-04-27 21:43:38.995281
13386,12066,26800,2021-04-27 21:43:40.609075,2021-04-27 21:43:40.609075
13387,12067,26801,2021-04-27 21:43:45.830066,2021-04-27 21:43:45.830066
13388,12068,17148,2021-04-27 21:43:50.769592,2021-04-27 21:43:50.769592
13389,12069,26802,2021-04-27 21:44:00.973182,2021-04-27 21:44:00.973182
13390,12070,18853,2021-04-27 21:44:03.240469,2021-04-27 21:44:03.240469
13391,12071,26803,2021-04-27 21:44:08.776533,2021-04-27 21:44:08.776533
13392,12072,24215,2021-04-27 21:44:16.904682,2021-04-27 21:44:16.904682
13393,12073,26804,2021-04-27 21:44:26.859530,2021-04-27 21:44:26.859530
13394,12074,26805,2021-04-27 21:44:27.703196,2021-04-27 21:44:27.703196
13395,12075,3565,2021-04-27 21:44:27.932819,2021-04-27 21:44:27.932819
13396,12076,6951,2021-04-27 21:44:51.332380,2021-04-27 21:44:51.332380
13397,12077,20923,2021-04-27 21:45:05.433916,2021-04-27 21:45:05.433916
13398,12078,26806,2021-04-27 21:45:08.415720,2021-04-27 21:45:08.415720
13399,12079,26807,2021-04-27 21:45:11.912223,2021-04-27 21:45:11.912223
13400,12080,26808,2021-04-27 21:45:14.701314,2021-04-27 21:45:14.701314
13401,12081,10616,2021-04-27 21:45:19.928228,2021-04-27 21:45:19.928228
13402,12082,1085,2021-04-27 21:45:23.187541,2021-04-27 21:45:23.187541
13403,12083,10937,2021-04-27 21:45:23.301679,2021-04-27 21:45:23.301679
13404,12084,20229,2021-04-27 21:45:25.264018,2021-04-27 21:45:25.264018
13405,12085,26810,2021-04-27 21:45:28.148495,2021-04-27 21:45:28.148495
13406,12086,3929,2021-04-27 21:45:28.353276,2021-04-27 21:45:28.353276
13407,12087,19948,2021-04-27 21:45:29.264691,2021-04-27 21:45:29.264691
13408,12088,18946,2021-04-27 21:45:31.469997,2021-04-27 21:45:31.469997
13409,12089,132,2021-04-27 21:45:43.045309,2021-04-27 21:45:43.045309
13410,12089,26812,2021-04-27 21:45:43.231066,2021-04-27 21:45:43.231066
13411,12090,3352,2021-04-27 21:45:45.169269,2021-04-27 21:45:45.169269
13412,12091,26813,2021-04-27 21:45:45.349518,2021-04-27 21:45:45.349518
13413,12092,14953,2021-04-27 21:45:49.299459,2021-04-27 21:45:49.299459
13414,12093,289,2021-04-27 21:45:52.559308,2021-04-27 21:45:52.559308
13415,12094,26127,2021-04-27 21:45:53.753781,2021-04-27 21:45:53.753781
13416,12095,26130,2021-04-27 21:45:55.498979,2021-04-27 21:45:55.498979
13417,12096,9487,2021-04-27 21:46:01.233861,2021-04-27 21:46:01.233861
13418,12097,19088,2021-04-27 21:46:01.496337,2021-04-27 21:46:01.496337
13419,12098,22147,2021-04-27 21:46:03.422020,2021-04-27 21:46:03.422020
13420,12099,14385,2021-04-27 21:46:04.303662,2021-04-27 21:46:04.303662
13421,12100,132,2021-04-27 21:46:07.603431,2021-04-27 21:46:07.603431
13422,12101,14760,2021-04-27 21:46:10.676617,2021-04-27 21:46:10.676617
