head,relation,tail
hpo:HP:0002162,has_synonym,syn:Low posterior hair line
hpo:HP:6000057,has_synonym,syn:Multinucleated giant cells in skin
hpo:HP:0032541,has_synonym,syn:DDN
hpo:HP:0032541,has_synonym,syn:Dorsal dupuytren nodules
hpo:HP:0032541,has_synonym,syn:Knuckle pads on dorsal aspect of finger joints
hpo:HP:0000499,has_synonym,syn:Abnormal eyelashes
hpo:HP:0000499,has_synonym,syn:Abnormality of the eyelashes
hpo:HP:0000499,has_synonym,syn:Eyelash abnormality
hpo:HP:0032152,has_synonym,syn:Carpet tack sign
hpo:HP:0032152,has_synonym,syn:Chicken skin
hpo:HP:0032152,has_synonym,syn:Follicular keratosis
hpo:HP:0032152,has_synonym,syn:Follicular keratotic plug
hpo:HP:0032152,has_synonym,syn:Follicular plugging
hpo:HP:0032152,has_synonym,syn:Hyperkeratosis pilaris
hpo:HP:0032152,has_synonym,syn:Lichen pilaris
hpo:HP:0000977,has_synonym,syn:Soft skin
hpo:HP:0000977,has_synonym,syn:Velvety skin
hpo:HP:0000977,has_synonym,syn:Velvety skin texture
hpo:HP:0001047,has_synonym,syn:Allergic eczema
hpo:HP:0001047,has_synonym,"syn:Atopic dermatitis, chronic"
hpo:HP:0001047,has_synonym,syn:Atopic eczema
hpo:HP:0001047,has_synonym,syn:Baby eczema
hpo:HP:0001047,has_synonym,"syn:Dermatitis, Atopic"
hpo:HP:0001047,has_synonym,syn:Infantile eczema
hpo:HP:0001047,has_synonym,syn:Neurodermatitis
hpo:HP:0001047,has_synonym,syn:Prurigo Besnier
hpo:HP:0001047,has_synonym,syn:allergic dermatitis
hpo:HP:0001047,has_synonym,syn:atopic eczema
hpo:HP:0001047,has_synonym,syn:Atopic neurodermatitis
hpo:HP:0001047,has_synonym,syn:Besnier's prurigo
hpo:HP:0004464,has_synonym,syn:Pit behind the ear
hpo:HP:0004464,has_synonym,syn:Postauricular earpits
hpo:HP:0004464,has_synonym,syn:Postauricular fistula
hpo:HP:0004464,has_synonym,syn:Posterior auricular pit
hpo:HP:0004464,has_synonym,syn:Posterior auricular sinus
hpo:HP:0010489,has_synonym,syn:Absence of the palmar creases
hpo:HP:0010489,has_synonym,syn:Absent palm lines
hpo:HP:0010489,has_synonym,syn:Aplasia of the palmar creases
hpo:HP:0034425,has_synonym,syn:Hair sulfur content reduced
hpo:HP:0034425,has_synonym,syn:Hair sulphur content reduced
hpo:HP:0001128,has_synonym,syn:Ingrown eyelashes
hpo:HP:0001128,has_synonym,syn:Introversion of eyelashes
hpo:HP:0001128,has_synonym,syn:Trichiasis of eyelid eyelashes
hpo:HP:6000137,has_synonym,syn:Macrolunula
hpo:HP:6000137,has_synonym,syn:Nails: lunulae enlarged
hpo:HP:0033832,has_synonym,syn:Livedoid dermatitis
hpo:HP:0002550,has_synonym,syn:Absent facial hair
hpo:HP:0001232,has_synonym,syn:Nail bed telangiectases
hpo:HP:0010783,has_synonym,syn:Redness of skin or mucous membrane
hpo:HP:0031248,has_synonym,syn:Itchy palm
hpo:HP:0008070,has_synonym,syn:Decreased hair growth
hpo:HP:0008070,has_synonym,syn:Decreased hair growth on body
hpo:HP:0008070,has_synonym,syn:Hypotrichosis
hpo:HP:0008070,has_synonym,syn:Marked hypotrichosis
hpo:HP:0008070,has_synonym,syn:Sparse hair
hpo:HP:0008070,has_synonym,syn:Sparse hair since birth
hpo:HP:0008070,has_synonym,"syn:Thin, sparse hair"
hpo:HP:0000599,has_synonym,syn:Abnormality of hairline at front of head
hpo:HP:0000599,has_synonym,syn:Abnormality of the frontal hairline
hpo:HP:0000951,has_synonym,syn:Abnormality of the skin
hpo:HP:0000951,has_synonym,syn:Dermatopathy
hpo:HP:0000951,has_synonym,syn:Dermopathy
hpo:HP:0000951,has_synonym,syn:Skin abnormality
hpo:HP:0001059,has_synonym,syn:Pterygia
hpo:HP:0009759,has_synonym,syn:Neck pterygium
hpo:HP:0005320,has_synonym,syn:Lack of facial fat below the skin
hpo:HP:0010802,has_synonym,syn:Darkening of skin around the mouth
hpo:HP:0010802,has_synonym,syn:Increased pigmentation around the mouth
hpo:HP:0032674,has_synonym,syn:Skin wound
hpo:HP:0030764,has_synonym,syn:Ochronotic arthritis
hpo:HP:0007517,has_synonym,syn:Excessive wrinkled skin of palms and soles
hpo:HP:0007517,has_synonym,syn:Furrowed palms and soles
hpo:HP:0007517,has_synonym,syn:Increased wrinkles of palms and soles
hpo:HP:0007517,has_synonym,syn:Wrinkled palms and soles
hpo:HP:0007517,has_synonym,syn:Wrinkled skin of hands and feet
hpo:HP:0034572,has_synonym,syn:Pigmentary incontinence in papillary dermis
hpo:HP:0007616,has_synonym,syn:Angel's kiss
hpo:HP:0007616,has_synonym,syn:Port-wine stain on neck
hpo:HP:0007616,has_synonym,syn:Salmon patch
hpo:HP:0007616,has_synonym,syn:Stork bite
hpo:HP:0010607,has_synonym,syn:external stye
hpo:HP:0040042,has_synonym,syn:Absent eccrine sweat glands
hpo:HP:0007385,has_synonym,syn:Defect of scalp
hpo:HP:0007385,has_synonym,syn:Focal absence of scalp tissue
hpo:HP:0007385,has_synonym,syn:Scalp aplasia cutis congenita
hpo:HP:0007385,has_synonym,syn:Scalp defect
hpo:HP:0007385,has_synonym,syn:Solitary scalp defect
hpo:HP:0100277,has_synonym,syn:Periauricular earpits
hpo:HP:0100277,has_synonym,syn:Periauricular fistulas
hpo:HP:0100277,has_synonym,syn:Periauricular pits
hpo:HP:0100277,has_synonym,syn:Periauricular sinus
hpo:HP:0100277,has_synonym,syn:Pits around the ear
hpo:HP:0001817,has_synonym,syn:Absent fingernail
hpo:HP:0001817,has_synonym,syn:Anonychia of fingernails
hpo:HP:0001817,has_synonym,syn:Aplasia of the fingernail
hpo:HP:0025526,has_synonym,syn:Erythemato-squamous plaque
hpo:HP:0025526,has_synonym,syn:Erythematosquamous plaque
hpo:HP:0025526,has_synonym,syn:Psoriatic-like lesion
hpo:HP:0011138,has_synonym,syn:Abnormal skin appendage
hpo:HP:0011138,has_synonym,syn:Abnormality of skin adnexa morphology
hpo:HP:0011231,has_synonym,syn:Prominent eyelashes
hpo:HP:0011231,has_synonym,syn:Thick eyelashes
hpo:HP:0003765,has_synonym,syn:Psoriasis
hpo:HP:0001075,has_synonym,syn:Sunken or indented skin due to damage
hpo:HP:0001075,has_synonym,"syn:Thin, atrophic scars"
hpo:HP:0001034,has_synonym,syn:Hyperpigmented macules
hpo:HP:0001034,has_synonym,syn:Hyperpigmented skin patches
hpo:HP:0001034,has_synonym,syn:Hyperpigmented spots
hpo:HP:0008398,has_synonym,syn:Underdeveloped fifth fingernail
hpo:HP:0008398,has_synonym,syn:Underdeveloped fingernail of little finger
hpo:HP:0008398,has_synonym,syn:Underdeveloped fingernail of pinkie finger
hpo:HP:0008398,has_synonym,syn:Underdeveloped fingernail of pinky finger
hpo:HP:0001598,has_synonym,syn:Koilonychia
hpo:HP:0001598,has_synonym,syn:Spoon-shaped nails
hpo:HP:0040050,has_synonym,syn:Hypotrichosis of upper eyelashes
hpo:HP:0040050,has_synonym,syn:Partial absence of upper eyelashes
hpo:HP:0040050,has_synonym,syn:Sparse upper eyelashes
hpo:HP:0002671,has_synonym,syn:Basal cell carcinomas
hpo:HP:0002671,has_synonym,syn:Basal cell epithelioma
hpo:HP:0002671,has_synonym,syn:Basal cell nevus
hpo:HP:0002671,has_synonym,syn:Basalioma
hpo:HP:0002671,has_synonym,syn:Basal cell cancer
hpo:HP:0002671,has_synonym,syn:Basal cell carcinoma of skin
hpo:HP:0002671,has_synonym,syn:Basal cell neoplasm
hpo:HP:0002671,has_synonym,syn:Basal cell tumor
hpo:HP:0002671,has_synonym,syn:Epithelioma basal cell
hpo:HP:0002671,has_synonym,syn:malignant Basal cell neoplasm
hpo:HP:0002671,has_synonym,syn:malignant basal cell tumor
hpo:HP:0002671,has_synonym,syn:Rodent ulcer
hpo:HP:0000434,has_synonym,syn:Angioectasia of mucosa of nose
hpo:HP:0000434,has_synonym,syn:Angioectasia of mucous membrane of nose
hpo:HP:0000434,has_synonym,syn:Angioectasia of nasal mucous membrane
hpo:HP:0000434,has_synonym,syn:Nasal mucous membrane telangiectasia
hpo:HP:0000434,has_synonym,syn:Spider veins of mucosa of nose
hpo:HP:0000434,has_synonym,syn:Spider veins of mucous membrane of nose
hpo:HP:0000434,has_synonym,syn:Spider veins of nasal mucous membrane
hpo:HP:0000434,has_synonym,syn:Telangiectasia of mucosa of nose
hpo:HP:0000434,has_synonym,syn:Telangiectasia of mucous membrane of nose
hpo:HP:0000434,has_synonym,syn:Telangiectasia of nasal mucous membrane
hpo:HP:0001062,has_synonym,syn:Atypical mole
hpo:HP:0001062,has_synonym,syn:Dysplastic Nevus
hpo:HP:0007544,has_synonym,syn:Piebaldism
hpo:HP:0010815,has_synonym,syn:Naevus sebaceous
hpo:HP:0010815,has_synonym,syn:Organoid nevus
hpo:HP:0010815,has_synonym,syn:Sebaceous mole
hpo:HP:0010815,has_synonym,syn:Sebaceous naevus
hpo:HP:0010815,has_synonym,syn:Sebaceous nevus
hpo:HP:0031549,has_synonym,syn:Skin pseudolymphoma
hpo:HP:0031549,has_synonym,syn:Spiegler-Fendt sarcoid
hpo:HP:0031548,has_synonym,syn:Basal cell hamartoma with follicular differentiation
hpo:HP:0031548,has_synonym,syn:Follicular infundibulum tumour
hpo:HP:0031548,has_synonym,syn:follicular infundibulum tumour
hpo:HP:0031548,has_synonym,syn:neoplasm of the Follicular Infundibulum
hpo:HP:0031548,has_synonym,syn:tumor of follicular infundibulum
hpo:HP:0031548,has_synonym,syn:tumour of follicular infundibulum
hpo:HP:0007592,has_synonym,syn:Hypoplastic-absent eccrine sweat glands
hpo:HP:0007513,has_synonym,syn:Fair skin
hpo:HP:0007513,has_synonym,syn:Generalised hypopigmentation
hpo:HP:0007513,has_synonym,syn:Pale pigmentation
hpo:HP:0100885,has_synonym,syn:Klippel-Trenaunay vein
hpo:HP:0100885,has_synonym,syn:Lateral marginal vein of Servelle
hpo:HP:0100885,has_synonym,syn:Vein of Servelle
hpo:HP:0000989,has_synonym,syn:Itching
hpo:HP:0000989,has_synonym,syn:Itchy skin
hpo:HP:0000989,has_synonym,syn:Skin itching
hpo:HP:0011371,has_synonym,syn:Recurrent viral skin infections
hpo:HP:6000958,has_synonym,syn:Excessive cutis anserina
hpo:HP:6000958,has_synonym,syn:Excessive goose bumps
hpo:HP:0000995,has_synonym,syn:Beauty mark
hpo:HP:0000995,has_synonym,syn:Melanocytic naevus
hpo:HP:0000995,has_synonym,syn:Melanocytic nevi
hpo:HP:0000995,has_synonym,syn:Nevocellular nevi
hpo:HP:0000995,has_synonym,syn:Noncancerous mole
hpo:HP:0000995,has_synonym,syn:Pigmented naevi
hpo:HP:0000995,has_synonym,syn:Pigmented nevi
hpo:HP:0007479,has_synonym,syn:Collodion baby
hpo:HP:0007479,has_synonym,syn:Congenital lamellar ichthyosis
hpo:HP:0007479,has_synonym,syn:Congenital non-bullous ichthyosis
hpo:HP:0007479,has_synonym,syn:Ichthyosis lammellaris
hpo:HP:0007479,has_synonym,"syn:Ichthyosis, congenital, nonblistering"
hpo:HP:0007479,has_synonym,syn:Nonbullous congenital ichthyosiform erythroderma
hpo:HP:0007479,has_synonym,syn:Nonbullous congenital ichthyosis
hpo:HP:0006751,has_synonym,syn:Paraspinal neurofibromas
hpo:HP:0004779,has_synonym,syn:Brittle scalp hair
hpo:HP:0031057,has_synonym,syn:Cracked skin
hpo:HP:0031057,has_synonym,syn:Skin fissuring
hpo:HP:0001065,has_synonym,syn:Purplish striae
hpo:HP:0001065,has_synonym,syn:Stretch marks
hpo:HP:0001065,has_synonym,syn:Striae
hpo:HP:0001065,has_synonym,syn:Striae atrophicae
hpo:HP:0001065,has_synonym,syn:Striae cutis distensae
hpo:HP:0010764,has_synonym,syn:Decreased length of eyelashes
hpo:HP:0010764,has_synonym,syn:Short eyelashes
hpo:HP:0007588,has_synonym,syn:Reticulate hyperpigmentation
hpo:HP:0006089,has_synonym,syn:Excessive sweating of hands
hpo:HP:6000789,has_synonym,syn:Clavus
hpo:HP:6000789,has_synonym,syn:Corn
hpo:HP:6000789,has_synonym,syn:Focal intractable plantar hyperkeratosis
hpo:HP:0002290,has_synonym,syn:Patch of white hair
hpo:HP:0002290,has_synonym,syn:White patch
hpo:HP:0007396,has_synonym,syn:Sun sensitivity occurring early in life
hpo:HP:0001809,has_synonym,syn:Longitudinal splitting of nail
hpo:HP:0034771,has_synonym,syn:Battle sign bruise
hpo:HP:0034771,has_synonym,syn:Battle's sign
hpo:HP:0200042,has_synonym,syn:Open skin sore
hpo:HP:0012733,has_synonym,"syn:Flat, discolored area of skin"
hpo:HP:0012733,has_synonym,"syn:Flat, discoloured area of skin"
hpo:HP:0010606,has_synonym,syn:Red bump on eyelid
hpo:HP:0010606,has_synonym,syn:Stye of eyelid
hpo:HP:0010606,has_synonym,syn:Boil of eyelid
hpo:HP:0010606,has_synonym,syn:Furuncle of eyelid
hpo:HP:0010606,has_synonym,syn:Hordeolum externum
hpo:HP:0010606,has_synonym,syn:Stye
hpo:HP:0550004,has_synonym,syn:Flat wart
hpo:HP:0040053,has_synonym,syn:Ciliary trichomegaly of lower eyelashes
hpo:HP:0040053,has_synonym,syn:Increased length of lower eyelashes
hpo:HP:0040053,has_synonym,syn:Long lower eyelashes
hpo:HP:0002218,has_synonym,syn:Silver-gray hair
hpo:HP:0002218,has_synonym,syn:Silver-gray hair color
hpo:HP:0002218,has_synonym,syn:Silver-gray hair colour
hpo:HP:0002218,has_synonym,syn:Silvery-gray hair
hpo:HP:0100816,has_synonym,syn:Darkening of skin of the lips
hpo:HP:0100816,has_synonym,syn:Hyperpigmentation of lip vermillion
hpo:HP:0100816,has_synonym,syn:Increased pigmentation on the lips
hpo:HP:0000979,has_synonym,syn:Blood spots
hpo:HP:0000979,has_synonym,syn:Red or purple spots on the skin
hpo:HP:0005338,has_synonym,syn:Lateral hypoplasia of eyebrows
hpo:HP:0005338,has_synonym,syn:Lateral thinning of eyebrows
hpo:HP:0005338,has_synonym,syn:Laterally sparse eyebrow
hpo:HP:0005338,has_synonym,syn:Laterally sparse eyebrows
hpo:HP:0005338,has_synonym,syn:Limited hair on end of eyebrow
hpo:HP:0005338,has_synonym,syn:Sparse lateral eyebrows
hpo:HP:0025084,has_synonym,syn:Follicular pustule
hpo:HP:0025084,has_synonym,syn:Hair follicle inflammation
hpo:HP:0012221,has_synonym,syn:Pretibial epidermolysis bullosa
hpo:HP:0033696,has_synonym,syn:Chilblain-like lesion
hpo:HP:0031517,has_synonym,syn:Cutaneous Verruciform Xanthoma
hpo:HP:0031517,has_synonym,syn:Verruciform xanthoma
hpo:HP:0012500,has_synonym,syn:Papillomatous papule
hpo:HP:0040154,has_synonym,syn:Hidradenitis suppurativa
hpo:HP:0040154,has_synonym,syn:Pyoderma fistulans significa
hpo:HP:0040154,has_synonym,syn:Smoker's boils
hpo:HP:0040154,has_synonym,syn:Verneuil's disease
hpo:HP:0001803,has_synonym,syn:Nail pits
hpo:HP:0001803,has_synonym,syn:Nail pitting
hpo:HP:0001803,has_synonym,syn:Pitted nails
hpo:HP:0030141,has_synonym,syn:Abnormality of hairline at back of head
hpo:HP:0040043,has_synonym,syn:Underdeveloped major sweat glands
hpo:HP:0030168,has_synonym,syn:Dilatation of the superficial abdominal veins
hpo:HP:0007380,has_synonym,syn:Facial telangiectatic vessels
hpo:HP:0007380,has_synonym,"syn:Telangiectasia, facial"
hpo:HP:0009554,has_synonym,"syn:Hair displacement, preauricular, towards lateral cheekbone"
hpo:HP:0009554,has_synonym,syn:Hair growing down to cheek
hpo:HP:0009554,has_synonym,syn:Projection of scalp hair onto lateral cheek
hpo:HP:0030447,has_synonym,syn:Anaplastic carcinoma of the skin
hpo:HP:0030447,has_synonym,syn:Cutaneous APUDoma
hpo:HP:0030447,has_synonym,syn:Merkel cell cancer of the skin
hpo:HP:0030447,has_synonym,syn:Neuroendocrine carcinoma of the skin
hpo:HP:0030447,has_synonym,syn:Neuroendocrine tumor of the skin
hpo:HP:0030447,has_synonym,syn:Neuroendocrine tumour of the skin
hpo:HP:0030447,has_synonym,syn:Primary small cell carcinoma of the skin
hpo:HP:0030447,has_synonym,syn:Primary undifferentiated carcinoma of the skin
hpo:HP:0200034,has_synonym,syn:Papules
hpo:HP:0200034,has_synonym,syn:Skin papules
hpo:HP:0007708,has_synonym,syn:Absent inner eyelashes
hpo:HP:0007576,has_synonym,syn:Palmar neurofibromas
hpo:HP:0030053,has_synonym,syn:Indurated skin
hpo:HP:0030053,has_synonym,syn:Skin induration
hpo:HP:0030053,has_synonym,syn:Stiff skin
hpo:HP:0008067,has_synonym,syn:Abnormally loose or hyperelastic skin
hpo:HP:0008067,has_synonym,syn:Abnormally loose or stretchable skin
hpo:HP:0007387,has_synonym,syn:Underdeveloped sweat glands
hpo:HP:0030503,has_synonym,syn:Juxtafoveal telangiectasia
hpo:HP:0030503,has_synonym,syn:Parafoveal telangiectasia
hpo:HP:0007421,has_synonym,syn:Telangiectasia on the cheeks
hpo:HP:0033841,has_synonym,syn:Itchy eyes
hpo:HP:0033841,has_synonym,syn:Ocular itch
hpo:HP:0009890,has_synonym,syn:High frontal hairline
hpo:HP:0200028,has_synonym,syn:Graves dermopathy
hpo:HP:0025508,has_synonym,syn:Gottron papules
hpo:HP:0007497,has_synonym,"syn:Hyperkeratosis, palmoplantar, focal friction-related"
hpo:HP:0200039,has_synonym,syn:Pimple
hpo:HP:0200039,has_synonym,syn:Pustula
hpo:HP:0200039,has_synonym,syn:Pustular lesion
hpo:HP:0200039,has_synonym,syn:Pustules
hpo:HP:0200039,has_synonym,syn:Skin pustule
hpo:HP:0200039,has_synonym,syn:Skin pustules
hpo:HP:0025027,has_synonym,syn:Cutaneous osteosis
hpo:HP:0025027,has_synonym,syn:Miliary osteoma
hpo:HP:0025027,has_synonym,syn:Osteomatosis
hpo:HP:0007595,has_synonym,syn:Excess skin in infancy
hpo:HP:0025251,has_synonym,syn:Blackhead
hpo:HP:0001060,has_synonym,syn:Axillary pterygia
hpo:HP:0030056,has_synonym,syn:Uncombable hair
hpo:HP:0007596,has_synonym,syn:Painful noncancerous fat tissue tumor under the skin
hpo:HP:0007596,has_synonym,syn:Painful noncancerous fat tissue tumour under the skin
hpo:HP:0010720,has_synonym,syn:Abnormal distribution of hair
hpo:HP:0010720,has_synonym,syn:Abnormal hair pattern
hpo:HP:0001798,has_synonym,syn:Absent nails
hpo:HP:0001798,has_synonym,syn:Aplastic nails
hpo:HP:0007506,has_synonym,syn:Missing skin on limbs since birth
hpo:HP:0005989,has_synonym,syn:Excess neck skin
hpo:HP:0005989,has_synonym,syn:Excess skin over the neck
hpo:HP:0005989,has_synonym,syn:Excessive nuchal skin
hpo:HP:0005989,has_synonym,syn:Redundant neck skin
hpo:HP:0005989,has_synonym,syn:Redundant nuchal skin
hpo:HP:0005989,has_synonym,syn:Redundant skin folds of neck
hpo:HP:0005989,has_synonym,syn:Redundant skin over the neck
hpo:HP:0009098,has_synonym,syn:Chronic oral thrush
hpo:HP:0100665,has_synonym,syn:Angioneurotic edema
hpo:HP:0100665,has_synonym,syn:Angioneurotic oedema
hpo:HP:0100665,has_synonym,syn:Angiooedema
hpo:HP:0100665,has_synonym,syn:Quincke edema
hpo:HP:0100665,has_synonym,syn:Quincke oedema
hpo:HP:0100665,has_synonym,syn:angioneurotic edema
hpo:HP:0100665,has_synonym,syn:giant urticaria
hpo:HP:0100665,has_synonym,syn:Quincke's edema
hpo:HP:0011230,has_synonym,syn:Increased lateral length of eyebrow
hpo:HP:0011230,has_synonym,syn:Laterally elongated eyebrow
hpo:HP:0011230,has_synonym,syn:Laterally extended eyebrows
icd11:1389496349,has_mms_code,code:EA87.2
icd11:1731433055,has_mms_code,code:1F28.1
icd11:159237368,has_mms_code,code:EA83.02
icd11:768286286,has_mms_code,code:EL73.2
icd11:2144907708,has_mms_code,code:EB51.0
icd11:1454811046,has_mms_code,code:ED70.50
icd11:1478125852,has_mms_code,code:EH63.1
icd11:1918887625,has_mms_code,code:EA90.5
icd11:1313926062,has_mms_code,code:ED70
icd11:721292612,has_mms_code,code:BD93.11
icd11:1970262645,has_mms_code,code:EH63.0
icd11:1601273294,has_mms_code,code:EB60.0
icd11:984413241,has_mms_code,code:EE70
icd11:1747531460,has_mms_code,code:1G07
icd11:1628519266,has_mms_code,code:EB31
icd11:972721186,has_mms_code,code:EJ10
icd11:311281450,has_mms_code,code:EL73.4
icd11:1298775237,has_mms_code,code:DA00.1
icd11:2023437459,has_mms_code,code:LC50.1
icd11:1022081900,has_mms_code,code:EE01.2
icd11:263366843,has_mms_code,code:1F67
icd11:1122238335,has_mms_code,code:EH40.1
icd11:437372167,has_mms_code,code:4B24
icd11:1000592924,has_mms_code,code:1F66.31
icd11:1974989140,has_mms_code,code:1B21.20
icd11:2012865457,has_mms_code,code:4A43.1
icd11:1069298482,has_mms_code,code:EA84
icd11:1012792544,has_mms_code,code:EK00.0
icd11:1826995932,has_mms_code,code:KC50
icd11:245322245,has_mms_code,code:2A21.10
icd11:1119008568,has_mms_code,code:6B22
icd11:1987089698,has_mms_code,code:LD50.0
icd11:153761635,has_mms_code,code:DA01.12
icd11:191659986,has_mms_code,code:EB40
icd11:1668083137,has_mms_code,code:EG62
icd11:86210128,has_mms_code,code:ME65.1
icd11:666746193,has_mms_code,code:1A94.0
icd11:1189946017,has_mms_code,code:DA03.4
icd11:1396656475,has_mms_code,code:ED60.00
icd11:1990974193,has_mms_code,code:1F2D.3
icd11:1811325382,has_mms_code,code:NF03.1
icd11:773407463,has_mms_code,code:4A85.21
icd11:1831158013,has_mms_code,code:ND90
icd11:134590150,has_mms_code,code:DA00.3
icd11:122394301,has_mms_code,code:KC22.0
icd11:806314148,has_mms_code,code:EC91.0
icd11:410058129,has_mms_code,code:EE12.1
icd11:684964464,has_mms_code,code:LC31
icd11:889434421,has_mms_code,code:DA03.2
